9/24/2020 11:30:16 AM,Program state changed to: Active
9/24/2020 11:30:26 AM,Program state changed to: Stop
9/24/2020 11:30:50 AM,Program state changed to: Reset
9/24/2020 11:30:53 AM,Program state changed to: Active
9/24/2020 11:31:05 AM,Program state changed to: Stop
9/24/2020 11:31:08 AM,Program state changed to: Active
9/24/2020 11:31:17 AM,Program state changed to: Stop
9/24/2020 11:31:20 AM,Program state changed to: Active
9/24/2020 11:31:29 AM,Program state changed to: Stop
9/24/2020 11:31:32 AM,Program state changed to: Active
9/24/2020 11:33:07 AM,Program state changed to: Stop
9/24/2020 11:33:10 AM,Program state changed to: Active
9/24/2020 11:33:38 AM,Program state changed to: Stop
9/24/2020 11:33:41 AM,Program state changed to: Active
9/24/2020 11:33:47 AM,Program state changed to: Stop
9/24/2020 11:33:56 AM,Program state changed to: Active
9/24/2020 11:33:59 AM,Program state changed to: Stop
9/24/2020 11:34:03 AM,Program state changed to: Active
9/24/2020 11:34:12 AM,Program state changed to: Stop
9/24/2020 11:34:15 AM,Program state changed to: Active
9/24/2020 11:34:58 AM,Program state changed to: Stop
9/24/2020 11:35:01 AM,Program state changed to: Active
9/24/2020 11:35:16 AM,Program state changed to: Stop
9/24/2020 11:35:47 AM,Program state changed to: Active
9/24/2020 11:35:53 AM,Program state changed to: Stop
9/24/2020 11:35:59 AM,Program state changed to: Active
9/24/2020 11:36:08 AM,Program state changed to: Stop
9/24/2020 11:36:11 AM,Program state changed to: Active
9/24/2020 11:36:51 AM,Program state changed to: Stop
9/24/2020 11:36:54 AM,Program state changed to: Active
9/24/2020 11:37:31 AM,Program state changed to: Stop
9/24/2020 11:37:37 AM,Program state changed to: Active
9/24/2020 11:38:41 AM,Program state changed to: Stop
9/24/2020 11:40:28 AM,Program state changed to: Free
9/24/2020 11:40:40 AM,Program state changed to: Reset
9/24/2020 11:40:43 AM,Program state changed to: Active
9/24/2020 11:40:56 AM,Program state changed to: Stop
9/24/2020 11:40:59 AM,Program state changed to: Active
9/24/2020 11:41:02 AM,Program state changed to: Stop
9/24/2020 11:41:05 AM,Program state changed to: Active
9/24/2020 11:43:19 AM,Program state changed to: Stop
9/24/2020 5:42:16 PM,Program state changed to: Reset
9/24/2020 5:42:37 PM,Program state changed to: Active
9/24/2020 5:42:49 PM,Program state changed to: Stop
9/24/2020 5:43:01 PM,Program state changed to: Active
9/24/2020 5:43:04 PM,Program state changed to: Stop
9/24/2020 5:44:20 PM,Program state changed to: Active
9/24/2020 5:46:25 PM,Program state changed to: Stop
9/24/2020 5:46:28 PM,Program state changed to: Active
9/24/2020 5:47:35 PM,Program state changed to: Stop
9/24/2020 5:48:31 PM,Program state changed to: Active
9/24/2020 5:48:47 PM,Program state changed to: Stop
9/24/2020 5:50:31 PM,Program state changed to: Active
9/24/2020 5:50:34 PM,Program state changed to: Stop
9/24/2020 5:51:16 PM,Program state changed to: Active
9/24/2020 5:51:19 PM,Program state changed to: Stop
9/24/2020 5:55:26 PM,Program state changed to: Reset
9/24/2020 5:55:29 PM,Program state changed to: Active
9/24/2020 5:55:41 PM,Program state changed to: Stop
9/24/2020 5:55:53 PM,Program state changed to: Active
9/24/2020 5:55:56 PM,Program state changed to: Stop
9/24/2020 5:58:06 PM,Program state changed to: Active
9/24/2020 5:58:21 PM,Program state changed to: Stop
9/24/2020 5:58:24 PM,Program state changed to: Active
9/24/2020 5:58:39 PM,Program state changed to: Stop
9/24/2020 5:59:15 PM,Program state changed to: Reset
9/24/2020 5:59:18 PM,Program state changed to: Stop
9/24/2020 6:03:27 PM,Program state changed to: Active
9/24/2020 6:05:44 PM,Program state changed to: Stop
9/24/2020 6:08:22 PM,Program state changed to: Reset
9/24/2020 6:08:25 PM,Program state changed to: Active
9/24/2020 6:08:34 PM,Program state changed to: Stop
9/24/2020 6:24:23 PM,Program state changed to: Reset
9/24/2020 6:24:29 PM,Program state changed to: Active
9/24/2020 6:24:35 PM,Program state changed to: Stop
9/24/2020 6:24:41 PM,Program state changed to: Active
9/24/2020 6:24:47 PM,Program state changed to: Stop
9/24/2020 6:25:14 PM,Program state changed to: Active
9/24/2020 6:25:29 PM,Program state changed to: Stop
9/24/2020 6:26:03 PM,Program state changed to: Active
9/24/2020 6:26:42 PM,Program state changed to: Stop
9/24/2020 6:30:15 PM,Program state changed to: Reset
9/24/2020 6:30:18 PM,Program state changed to: Active
9/24/2020 6:30:21 PM,Program state changed to: Stop
9/24/2020 6:30:36 PM,Program state changed to: Active
9/24/2020 6:32:03 PM,Program state changed to: Stop
9/24/2020 6:32:37 PM,Program state changed to: Reset
9/24/2020 6:34:31 PM,Program state changed to: Active
9/24/2020 6:34:52 PM,Program state changed to: Stop
9/24/2020 6:47:19 PM,Program state changed to: Error
10/30/2020 2:18:06 PM,Program state changed to: Reset
